# BEAST v1.8.4
# Generated Mon Nov 20 12:52:16 UTC 2023 [seed=1700484736418]
# -working -overwrite -beagle_off temp.xml
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	treeLikelihood	coalescent
2284000	-46393.81822081745	-198.37194924157666	-46195.44627157587	0.10368750638819911	3.0050626231225954	3.6514184853366127	0.3531497651069338	0.18856010532290413	0.23418087201343404	0.22410925755672803	1.0	-46195.44627157587	-194.80658317954317
2285000	-46399.85257203328	-195.82017911056218	-46204.032392922716	0.09996443942419433	2.377147639732963	3.54773970538071	0.3531497651069338	0.18355565731323664	0.23418087201343404	0.22911370556639551	1.0	-46204.032392922716	-192.5231901856867
2286000	-46411.6149908594	-197.19804212882812	-46214.41694873057	0.10413169392057639	2.4188708516658317	3.54773970538071	0.3531497651069338	0.18355565731323664	0.23418087201343404	0.22911370556639551	1.0	-46214.41694873057	-193.8836536611345
2287000	-46396.40660627766	-196.22554466019614	-46200.18106161746	0.10805720962908635	2.840750139858243	3.54773970538071	0.3531497651069338	0.18355565731323664	0.23418087201343404	0.22911370556639551	1.0	-46200.18106161746	-192.75038888251444
2288000	-46406.497392896505	-196.88369549943542	-46209.61369739707	0.10359615211555742	2.3761963416344978	3.54773970538071	0.3531497651069338	0.18355565731323664	0.23418087201343404	0.22911370556639551	1.0	-46209.61369739707	-193.58710683934822
2289000	-46396.368742178216	-196.26162092311677	-46200.107121255096	0.09818534692915806	2.6971939651569636	3.54773970538071	0.3531497651069338	0.18355565731323664	0.23418087201343404	0.22911370556639551	1.0	-46200.107121255096	-192.8383213360555
2290000	-46403.60100774123	-195.37296820381	-46208.22803953742	0.09998709252899936	2.4356086696805157	3.54773970538071	0.3531497651069338	0.18355565731323664	0.23418087201343404	0.22911370556639551	1.0	-46208.22803953742	-192.05168388486456
2291000	-46404.42406368263	-196.66231141820677	-46207.76175226442	0.09988025462058542	2.6372208368493757	3.54773970538071	0.3531497651069338	0.18355565731323664	0.23418087201343404	0.22911370556639551	1.0	-46207.76175226442	-193.26149814222217
2292000	-46400.22139723617	-196.0530463758745	-46204.168350860295	0.09758279713663286	2.828504635229415	3.54773970538071	0.3531497651069338	0.18355565731323664	0.23418087201343404	0.22911370556639551	1.0	-46204.168350860295	-192.58221057468305
2293000	-46396.89557969613	-196.69772538649968	-46200.197854309634	0.10394102304828362	2.5163150323145684	3.6611180054976455	0.3531497651069338	0.194901178641199	0.23418087201343404	0.21776818423843317	1.0	-46200.197854309634	-193.30670603446777
2294000	-46408.09611513471	-195.24606404585197	-46212.850051088855	0.10243825676150001	2.6415447262761376	3.6611180054976455	0.3531497651069338	0.194901178641199	0.23418087201343404	0.21776818423843317	1.0	-46212.850051088855	-191.8064763667621
2295000	-46410.08596686009	-195.73276888257257	-46214.353197977514	0.10301754865859698	2.9419079327513193	3.6611180054976455	0.3531497651069338	0.194901178641199	0.23418087201343404	0.21776818423843317	1.0	-46214.353197977514	-192.18548674552494
2296000	-46403.81207561245	-195.66343832088677	-46208.14863729156	0.10527297069863945	2.643492260789462	3.6611180054976455	0.3531497651069338	0.194901178641199	0.23418087201343404	0.21776818423843317	1.0	-46208.14863729156	-192.2231136423752
2297000	-46402.951966233275	-196.1394212545048	-46206.81254497877	0.09855959888116303	2.3837886942946	3.6611180054976455	0.3531497651069338	0.194901178641199	0.23418087201343404	0.21776818423843317	1.0	-46206.81254497877	-192.80250633471329
2298000	-46407.54660123045	-197.55909362313926	-46209.987507607315	0.10099351461632894	3.1673746395650033	3.6611180054976455	0.3531497651069338	0.194901178641199	0.23418087201343404	0.21776818423843317	1.0	-46209.987507607315	-193.9379667583398
2299000	-46404.7285411162	-195.9062789644302	-46208.82226215177	0.10728477319996266	2.720660859963459	3.5263632836147343	0.35255065857408285	0.19550028517404994	0.23418087201343404	0.21776818423843317	1.0	-46208.82226215177	-192.48137848756505
2300000	-46415.82566676872	-198.93467848310223	-46216.89098828562	0.10063854592739344	2.1147667862398993	3.5263632836147343	0.35255065857408285	0.19550028517404994	0.23418087201343404	0.21776818423843317	1.0	-46216.89098828562	-195.76170828039088
2301000	-46414.455741285754	-197.7587403309968	-46216.69700095476	0.10164156983632029	2.4692380805824663	3.5263632836147343	0.35255065857408285	0.19550028517404994	0.23418087201343404	0.21776818423843317	1.0	-46216.69700095476	-194.43080503449704
2302000	-46413.241205729784	-197.09493545616115	-46216.146270273624	0.0981769367872531	2.8746220973068293	3.5664139311304592	0.35652823349537166	0.19152271025276113	0.22999716402214862	0.2219518922297186	1.0	-46216.146270273624	-193.60177311132068
2303000	-46413.50463031563	-195.84118092446573	-46217.66344939116	0.10209910836363545	2.8184693732731514	3.657462956194281	0.35652823349537166	0.19152271025276113	0.22999716402214862	0.2219518922297186	1.0	-46217.66344939116	-192.337952025677
2304000	-46416.934637516315	-195.40220853658147	-46221.532428979735	0.10308450386796933	2.6085553166770192	3.657462956194281	0.35652823349537166	0.19152271025276113	0.22999716402214862	0.2219518922297186	1.0	-46221.532428979735	-191.97637705037968
2305000	-46408.85385170264	-196.5672835583567	-46212.286568144285	0.10781652502941313	2.740951792989885	3.554030545147557	0.35652823349537166	0.19152271025276113	0.22999716402214862	0.2219518922297186	1.0	-46212.286568144285	-193.125816117345
2306000	-46428.74986400835	-198.04216146406537	-46230.707702544285	0.10822900577581808	3.018503389157457	3.554030545147557	0.35652823349537166	0.19152271025276113	0.22999716402214862	0.2219518922297186	1.0	-46230.707702544285	-194.50423811079017
2307000	-46432.63362606691	-194.53680311951345	-46238.0968229474	0.10309835450323852	2.5206752163985096	3.4284140426893663	0.35652823349537166	0.19152271025276113	0.2305867738278414	0.2213622824240258	1.0	-46238.0968229474	-191.22085824947968
2308000	-46429.585831413584	-197.23752464332978	-46232.348306770255	0.10699038670727172	2.7584618929655575	3.4284140426893663	0.3666668635858224	0.18138408016231036	0.2305867738278414	0.2213622824240258	1.0	-46232.348306770255	-193.83143334271372
2309000	-46408.70797780141	-195.17348136778045	-46213.534496433625	0.10576582422337061	2.6433763726909825	3.4878409508234745	0.3666668635858224	0.18138408016231036	0.2305867738278414	0.2213622824240258	1.0	-46213.534496433625	-191.790173918622
2310000	-46431.92213535845	-197.13510137459502	-46234.787033983856	0.10407453295295573	2.7886278685220587	3.510840703461468	0.3666668635858224	0.18138408016231036	0.2305867738278414	0.2213622824240258	1.0	-46234.787033983856	-193.6906662371913
2311000	-46419.892448206796	-194.6147305500724	-46225.277717656725	0.10511672655490428	2.7184678409495144	3.510840703461468	0.3666668635858224	0.18138408016231036	0.2305867738278414	0.2213622824240258	1.0	-46225.277717656725	-191.1957766563001
2312000	-46427.038087791974	-198.9713701194508	-46228.066717672526	0.10901630057895571	3.0666395934622948	3.510840703461468	0.3666668635858224	0.18138408016231036	0.2305867738278414	0.2213622824240258	1.0	-46228.066717672526	-195.4319022863792
2313000	-46416.85307945723	-194.16345613588504	-46222.68962332134	0.10588045317799794	2.7341696418490904	3.510840703461468	0.3666668635858224	0.18138408016231036	0.22702643626862165	0.22492261998324556	1.0	-46222.68962332134	-190.73874288460848
2314000	-46426.92064308273	-198.4654704333766	-46228.45517264936	0.10746789088317643	3.106104944996284	3.510840703461468	0.3666668635858224	0.18138408016231036	0.22702643626862165	0.22492261998324556	1.0	-46228.45517264936	-194.91321545544957
2315000	-46419.56316537189	-195.52069713243648	-46224.04246823945	0.10244122777292193	2.958489363583934	3.5900319425864433	0.3521027007693075	0.18598365878103587	0.24077590432956178	0.2211377361200948	1.0	-46224.04246823945	-191.9910156086403
2316000	-46422.96739956115	-199.24105606464457	-46223.726343496506	0.11089893125588454	3.0888974492851182	3.5900319425864433	0.3521027007693075	0.18598365878103587	0.24077590432956178	0.2211377361200948	1.0	-46223.726343496506	-195.668239114063
2317000	-46413.81822838909	-196.1007871684757	-46217.717441220615	0.10767546863025632	2.3675282891749707	3.5900319425864433	0.3521027007693075	0.18598365878103587	0.23400009644051672	0.22791354400913985	1.0	-46217.717441220615	-192.79393793763012
2318000	-46412.08163814687	-197.78514488979496	-46214.296493257076	0.10415182444825738	2.9631018985793247	3.5900319425864433	0.3530854920580658	0.18500086749227757	0.23344580261775197	0.2284678378319046	1.0	-46214.296493257076	-194.25390549558048
2319000	-46427.70929771166	-203.17748051151537	-46224.53181720015	0.10741887896363936	3.8653489596801793	3.5900319425864433	0.3530854920580658	0.19015411702419613	0.23344580261775197	0.22331458829998604	1.0	-46224.53181720015	-199.38042581056789
2320000	-46415.25776475582	-197.80159449312072	-46217.4561702627	0.11152111085119133	3.0026305712099832	3.615216501897801	0.3530854920580658	0.19015411702419613	0.23344580261775197	0.22331458829998604	1.0	-46217.4561702627	-194.24885221796816
2321000	-46411.433856199335	-198.20024376630133	-46213.23361243303	0.10742360136200982	2.5483697016839884	3.615216501897801	0.3530854920580658	0.19015411702419613	0.23344580261775197	0.22331458829998604	1.0	-46213.23361243303	-194.8115364306352
2322000	-46402.88192339208	-197.2945812981034	-46205.587342093975	0.10517069007534702	2.789064035111679	3.615216501897801	0.3530854920580658	0.19015411702419613	0.23344580261775197	0.22331458829998604	1.0	-46205.587342093975	-193.8156217162103
2323000	-46406.42412857323	-197.44139050677265	-46208.98273806646	0.10694719530632801	2.235982784851888	3.615216501897801	0.3530854920580658	0.19015411702419613	0.23344580261775197	0.22331458829998604	1.0	-46208.98273806646	-194.18345613696275
2324000	-46404.71280688895	-196.49599105706136	-46208.21681583189	0.11221739909425021	2.5742649271624987	3.615216501897801	0.3530854920580658	0.19015411702419613	0.23344580261775197	0.22331458829998604	1.0	-46208.21681583189	-193.09717351524918
2325000	-46406.93125952687	-194.14338966741894	-46212.78786985945	0.10673213289583897	2.4237161140205656	3.615216501897801	0.3530854920580658	0.19015411702419613	0.23344580261775197	0.22331458829998604	1.0	-46212.78786985945	-190.80483420711928
2326000	-46396.033986047216	-193.70356399713262	-46202.33042205009	0.10567985991814342	2.257484194654616	3.4951432141917254	0.3530854920580658	0.19015411702419613	0.23344580261775197	0.22331458829998604	1.0	-46202.33042205009	-190.47563605515884
2327000	-46412.53841264042	-197.49558829815317	-46215.042824342265	0.10824259431358899	2.663752037941751	3.4951432141917254	0.3530854920580658	0.19015411702419613	0.23344580261775197	0.22331458829998604	1.0	-46215.042824342265	-194.10217569170814
2328000	-46404.00182517886	-197.58471874538552	-46206.41710643347	0.10978293508737651	2.6661192768455746	3.4951432141917254	0.3530854920580658	0.19015411702419613	0.23344580261775197	0.22331458829998604	1.0	-46206.41710643347	-194.19041784767802
2329000	-46401.7524088177	-195.51449595088394	-46206.23791286682	0.10526752978079207	2.6887142190622715	3.4951432141917254	0.3530854920580658	0.19015411702419613	0.23344580261775197	0.22331458829998604	1.0	-46206.23791286682	-192.1117559200707
2330000	-46411.28547662469	-196.19211381182018	-46215.09336281287	0.10304692198009796	2.7434541895171987	3.4951432141917254	0.3530854920580658	0.19015411702419613	0.23344580261775197	0.22331458829998604	1.0	-46215.09336281287	-192.76921909531796
2331000	-46424.702136495216	-197.0958213882527	-46227.60631510696	0.10794488316765709	2.6983356251605923	3.4951432141917254	0.3530854920580658	0.19015411702419613	0.23344580261775197	0.22331458829998604	1.0	-46227.60631510696	-193.68950930349266
2332000	-46409.811120521255	-196.09202142745494	-46213.7190990938	0.10430029278289264	2.7219224693385913	3.4951432141917254	0.3530854920580658	0.19015411702419613	0.23344580261775197	0.22331458829998604	1.0	-46213.7190990938	-192.6770060696579
2333000	-46405.94641462881	-195.38960539716567	-46210.556809231646	0.10431830356420765	2.654128655122152	3.5655471286484395	0.35384045218994586	0.1878715280305992	0.23497343147946884	0.22331458829998604	1.0	-46210.556809231646	-191.97653316566604
2334000	-46401.08450514377	-193.77696378381833	-46207.30754135995	0.10728465719774437	2.3678467832111987	3.5655471286484395	0.35384045218994586	0.1878715280305992	0.23497343147946884	0.22331458829998604	1.0	-46207.30754135995	-190.4780269510927
2335000	-46399.500845671275	-195.189935842803	-46204.31090982847	0.10667857117406605	2.6067622984909526	3.5655471286484395	0.35384045218994586	0.1878715280305992	0.23305681549296361	0.22523120428649127	1.0	-46204.31090982847	-191.7948710693532
2336000	-46398.6621813464	-194.57105625183303	-46204.091125094565	0.10460561722995271	2.30679354500155	3.5655471286484395	0.35384045218994586	0.1878715280305992	0.23305681549296361	0.22523120428649127	1.0	-46204.091125094565	-191.29824194649277
2337000	-46393.90038152769	-194.24867877117592	-46199.65170275651	0.10357093152533133	2.5560728601472227	3.4836686358362425	0.35384045218994586	0.1878715280305992	0.23305681549296361	0.22523120428649127	1.0	-46199.65170275651	-190.9003437773839
2338000	-46403.42905138085	-195.36638456213157	-46208.06266681872	0.10389975862604071	2.527849528730563	3.776922402492928	0.35384045218994586	0.1878715280305992	0.23305681549296361	0.22523120428649127	1.0	-46208.06266681872	-191.933405959507
2339000	-46401.18326184728	-196.98093059697248	-46204.20233125031	0.10587759630028876	2.4166920674528667	3.776922402492928	0.35384045218994586	0.1878715280305992	0.23305681549296361	0.22523120428649127	1.0	-46204.20233125031	-193.59292125618475
2340000	-46400.9006395686	-196.68796924891842	-46204.212670319685	0.10607759437130616	2.73022330522081	3.776922402492928	0.35384045218994586	0.1878715280305992	0.23305681549296361	0.22523120428649127	1.0	-46204.212670319685	-193.1779761963082
2341000	-46411.144337537815	-197.86009744821416	-46213.284240089604	0.10333076258864542	2.480903451011748	3.776922402492928	0.35384045218994586	0.1878715280305992	0.23305681549296361	0.22523120428649127	1.0	-46213.284240089604	-194.44586500963933
2342000	-46394.66373332501	-195.10414139073578	-46199.559591934274	0.1055242154928519	2.468670734976308	3.7095296936463797	0.35384045218994586	0.1878715280305992	0.23305681549296361	0.22523120428649127	1.0	-46199.559591934274	-191.7165425287849
2343000	-46403.0799863692	-196.7923748281805	-46206.28761154102	0.10785614114241131	2.257917284416265	3.7095296936463797	0.35384045218994586	0.1878715280305992	0.23305681549296361	0.22523120428649127	1.0	-46206.28761154102	-193.49401297520734
2344000	-46402.90927297088	-197.79049882849526	-46205.118774142386	0.1070846105377619	2.7889412870732797	3.7095296936463797	0.35384045218994586	0.1878715280305992	0.23305681549296361	0.22523120428649127	1.0	-46205.118774142386	-194.28091775152623
2345000	-46409.36436992363	-195.73385847658685	-46213.63051144704	0.10834264855434325	2.3672109625125506	3.5566357324722246	0.3476417272389753	0.19407025298156977	0.23305681549296361	0.22523120428649127	1.0	-46213.63051144704	-192.4381251649297
2346000	-46408.43749412484	-195.10883708717404	-46213.328657037666	0.10609297314162491	2.627576002304937	3.5566357324722246	0.3476417272389753	0.19407025298156977	0.23305681549296361	0.22523120428649127	1.0	-46213.328657037666	-191.70875447955262
2347000	-46393.48678895344	-196.67363298698822	-46196.813155966454	0.10280071962959755	2.249246227662052	3.5566357324722246	0.3476417272389753	0.18883303283240396	0.23829403564212942	0.22523120428649127	1.0	-46196.813155966454	-193.42901697826818
2348000	-46397.10693127484	-195.90731335444522	-46201.19961792039	0.1020981570357329	2.343433138285436	3.5566357324722246	0.3476417272389753	0.18883303283240396	0.23829403564212942	0.22523120428649127	1.0	-46201.19961792039	-192.6216754886197
2349000	-46414.857223516265	-197.1522172125655	-46217.7050063037	0.10429413561896514	2.541894899174647	3.5566357324722246	0.3476417272389753	0.18883303283240396	0.23829403564212942	0.22523120428649127	1.0	-46217.7050063037	-193.78528652781495
2350000	-46412.0038122027	-195.5203351199937	-46216.48347708271	0.1030044855197188	2.8013345601806	3.5566357324722246	0.3476417272389753	0.18883303283240396	0.23829403564212942	0.22523120428649127	1.0	-46216.48347708271	-192.0562183291679
2351000	-46414.191591569805	-195.90268686026292	-46218.288904709545	0.10578304599785127	2.755397098347699	3.5566357324722246	0.3486134448071637	0.18883303283240396	0.23829403564212942	0.2242594867183029	1.0	-46218.288904709545	-192.4551044321535
2352000	-46406.87300636017	-197.69258530281064	-46209.18042105736	0.10480722825513342	2.6185799319115777	3.5566357324722246	0.3486134448071637	0.18883303283240396	0.23829403564212942	0.2242594867183029	1.0	-46209.18042105736	-194.29593228413927
2353000	-46411.62485104462	-196.48300474845445	-46215.14184629616	0.11032830093347948	2.6049643796013022	3.5566357324722246	0.3486134448071637	0.18883303283240396	0.23829403564212942	0.2242594867183029	1.0	-46215.14184629616	-193.09156488864002
2354000	-46413.85533974623	-196.4130092803355	-46217.44233046589	0.11140684819615752	2.575627463072847	3.497375869120821	0.3486134448071637	0.1976267675023817	0.22950030097215168	0.2242594867183029	1.0	-46217.44233046589	-193.05249771448493
2355000	-46418.950004994	-195.93856052328582	-46223.011444470714	0.10540083385939351	2.8004982092260016	3.497375869120821	0.3486134448071637	0.1976267675023817	0.23465563379428572	0.21910415389616883	1.0	-46223.011444470714	-192.49434480362717
2356000	-46411.26934663121	-197.62806115598215	-46213.64128547523	0.10946293988594663	2.7809613972733915	3.646755406804523	0.3486134448071637	0.19855940184755977	0.23372299944910765	0.21910415389616883	1.0	-46213.64128547523	-194.1417155176863
2357000	-46414.13339999737	-194.93479202122273	-46219.19860797615	0.10337892158094221	2.444752938352301	3.646755406804523	0.3486134448071637	0.19855940184755977	0.22962859307068859	0.2231985602745879	1.0	-46219.19860797615	-191.5772990070901
2358000	-46406.18625097168	-196.85277896484382	-46209.33347200684	0.10376761236292571	2.291072117752169	3.6075685475076256	0.3486134448071637	0.20140915550084024	0.22962859307068859	0.22034880662130743	1.0	-46209.33347200684	-193.57300834497167
2359000	-46400.968571809564	-195.79301543090614	-46205.17555637866	0.10360732775247851	2.9185495759967197	3.6075685475076256	0.34888146161557065	0.20114113869243333	0.22962859307068859	0.22034880662130743	1.0	-46205.17555637866	-192.27117792040733
2360000	-46405.40593072956	-198.56625057412128	-46206.83968015544	0.10915973116335574	2.6060068415097706	3.6075685475076256	0.34888146161557065	0.20114113869243333	0.22962859307068859	0.22034880662130743	1.0	-46206.83968015544	-195.15768073195633
2361000	-46396.97797744495	-194.29908451823303	-46202.67889292671	0.10130736217294525	2.524562475813223	3.6075685475076256	0.34888146161557065	0.20114113869243333	0.22962859307068859	0.22034880662130743	1.0	-46202.67889292671	-190.92226600925133
2362000	-46410.06909911018	-196.55917761473577	-46213.509921495446	0.10265869778878853	2.588556709072716	3.6075685475076256	0.34888146161557065	0.20114113869243333	0.22962859307068859	0.22034880662130743	1.0	-46213.509921495446	-193.15732641135878
2363000	-46398.082349082695	-196.55698435376667	-46201.52536472893	0.10325756521317771	2.865412364880492	3.6075685475076256	0.3556358408556045	0.19438675945239947	0.22962859307068859	0.22034880662130743	1.0	-46201.52536472893	-193.0535213438875
2364000	-46413.0908112928	-198.1045239246943	-46214.986287368105	0.1069526076834197	2.2350523354895593	3.6075685475076256	0.3556358408556045	0.19438675945239947	0.22962859307068859	0.22034880662130743	1.0	-46214.986287368105	-194.84950854240228
2365000	-46398.29082404929	-197.84859959962918	-46200.44222444966	0.10347977559728325	3.1918282500554156	3.4501831002476004	0.3472065273578322	0.19438675945239947	0.22962859307068859	0.22877812011907972	1.0	-46200.44222444966	-194.28930511607896
2366000	-46398.307838540786	-197.26228500837595	-46201.04555353241	0.10613897734738631	2.8622561711590073	3.459777925941817	0.34717426234106824	0.19438675945239947	0.2296608580874525	0.22877812011907972	1.0	-46201.04555353241	-193.8087708746247
2367000	-46405.63435150925	-198.77245827550672	-46206.86189323375	0.10866461745048396	3.154754126144418	3.459777925941817	0.34717426234106824	0.19438675945239947	0.2296608580874525	0.22877812011907972	1.0	-46206.86189323375	-195.22164376516176
2368000	-46413.67544006793	-195.23465864986377	-46218.44078141807	0.09866482104877933	2.618308083959926	3.459777925941817	0.34717426234106824	0.19438675945239947	0.2290522520054778	0.22938672620105444	1.0	-46218.44078141807	-191.87022636129055
2369000	-46409.80297984762	-197.1422540773151	-46212.66072577031	0.10154147449973726	3.0644087363700376	3.459777925941817	0.34717426234106824	0.19438675945239947	0.2290522520054778	0.22938672620105444	1.0	-46212.66072577031	-193.62049548585503
2370000	-46414.49971836728	-196.03864415694483	-46218.46107421034	0.10357032810235553	2.571158950360885	3.459777925941817	0.34717426234106824	0.19438675945239947	0.2290522520054778	0.22938672620105444	1.0	-46218.46107421034	-192.69238345735874
2371000	-46420.1651752677	-197.26159642707327	-46222.903578840625	0.09847981695448232	2.5901175542576227	3.6805758143564162	0.34717426234106824	0.19438675945239947	0.2290522520054778	0.22938672620105444	1.0	-46222.903578840625	-193.83534956592052
2372000	-46411.517849941134	-196.0646851349407	-46215.4531648062	0.10194028085091886	2.4767624874841836	3.6805758143564162	0.34717426234106824	0.19215655390575817	0.2312824575521191	0.22938672620105444	1.0	-46215.4531648062	-192.6831892774722
2373000	-46401.86545091482	-197.92795417309816	-46203.93749674172	0.10491646270757274	2.3906713134142703	3.6805758143564162	0.34717426234106824	0.19215655390575817	0.2312824575521191	0.22938672620105444	1.0	-46203.93749674172	-194.58183636359456
2374000	-46415.79535979426	-197.73139496983282	-46218.063964824425	0.10013841031257875	2.5001413252826	3.6805758143564162	0.34717426234106824	0.19215655390575817	0.2312824575521191	0.22938672620105444	1.0	-46218.063964824425	-194.34050411071635
2375000	-46413.047079882876	-199.00974950933545	-46214.03733037354	0.10171694768192595	3.128151105812467	3.4873815270424884	0.34717426234106824	0.19215655390575817	0.2312824575521191	0.22938672620105444	1.0	-46214.03733037354	-195.45820970129193
2376000	-46412.07722073362	-198.54676011636633	-46213.53046061725	0.1022459248385688	2.5840612641310154	3.4873815270424884	0.34717426234106824	0.19215655390575817	0.2312824575521191	0.22938672620105444	1.0	-46213.53046061725	-195.18630014265557
2377000	-46421.027310092904	-197.86069502409774	-46223.1666150688	0.10824262810645913	2.2286760777829073	3.4873815270424884	0.34717426234106824	0.19215655390575817	0.2312824575521191	0.22938672620105444	1.0	-46223.1666150688	-194.64818962297812
2378000	-46406.032832816	-196.40620246762006	-46209.626630348386	0.10500450330345101	2.782247806828943	3.6041360391929156	0.34717426234106824	0.19215655390575817	0.2312824575521191	0.22938672620105444	1.0	-46209.626630348386	-192.93331663575125
2379000	-46403.85919183084	-196.32095280679877	-46207.53823902404	0.10133049377871485	2.9244923881002336	3.6041360391929156	0.34717426234106824	0.19215655390575817	0.23753110387710216	0.22313807987607137	1.0	-46207.53823902404	-192.79820521643484
2380000	-46402.70929429183	-197.20171605605344	-46205.50757823578	0.10527977991910369	2.5229951785955316	3.6041360391929156	0.3442208166743399	0.19215655390575817	0.23753110387710216	0.22609152554279974	1.0	-46205.50757823578	-193.82664263010693
2381000	-46395.083298868245	-196.824689043524	-46198.25860982472	0.10384331176175678	2.664815801135306	3.524223056833117	0.3442208166743399	0.19215655390575817	0.23753110387710216	0.22609152554279974	1.0	-46198.25860982472	-193.42123655756978
2382000	-46397.4644328702	-196.96519655841112	-46200.499236311785	0.10730901363448325	2.5304815757377	3.524223056833117	0.3442208166743399	0.19215655390575817	0.23753110387710216	0.22609152554279974	1.0	-46200.499236311785	-193.6134693791458
2383000	-46405.547987271566	-197.89770718673103	-46207.65028008483	0.10663479794590867	2.5523130399699525	3.5816148654079303	0.3442208166743399	0.19215655390575817	0.23753110387710216	0.22609152554279974	1.0	-46207.65028008483	-194.5184678643387
2384000	-46418.42356078787	-200.85381734083023	-46217.56974344704	0.11183041614451461	3.485269841409269	3.5816148654079303	0.3442208166743399	0.19215655390575817	0.23753110387710216	0.22609152554279974	1.0	-46217.56974344704	-197.1630325703621
2385000	-46415.74784866681	-197.49660931494824	-46218.25123935186	0.11374549867297679	2.355839257171339	3.5816148654079303	0.3442208166743399	0.19215655390575817	0.23753110387710216	0.22609152554279974	1.0	-46218.25123935186	-194.1974729786261
2386000	-46428.27612124532	-197.72968319459454	-46230.546438050726	0.10229378842126341	3.0183583631436335	3.5816148654079303	0.3442208166743399	0.19215655390575817	0.23753110387710216	0.22609152554279974	1.0	-46230.546438050726	-194.1827307995011
2387000	-46410.16361381979	-196.2624956231637	-46213.90111819662	0.11295093376866201	2.5245493512685644	3.6168984437162055	0.35268935924374695	0.19215655390575817	0.23753110387710216	0.2176229829733927	1.0	-46213.90111819662	-192.88262945171934
2388000	-46407.62789409977	-197.50957654847164	-46210.1183175513	0.11118317781842542	2.907597202276782	3.6168984437162055	0.35268935924374695	0.19215655390575817	0.23290301529357518	0.22225107155691967	1.0	-46210.1183175513	-193.9884459126636
2389000	-46403.13150247863	-196.94030088458118	-46206.19120159405	0.11536043461140887	2.4684070207143516	3.39301451486938	0.35268935924374695	0.19215655390575817	0.23290301529357518	0.22225107155691967	1.0	-46206.19120159405	-193.65719607743145
2390000	-46391.115485813025	-194.198485545203	-46196.91700026782	0.1053212871541905	2.4732706389255736	3.39301451486938	0.35268935924374695	0.19215655390575817	0.23290301529357518	0.22225107155691967	1.0	-46196.91700026782	-190.9134123297043
2391000	-46406.85394929073	-195.30360878568624	-46211.55034050504	0.1069308387400192	3.0102700173052557	3.39301451486938	0.35268935924374695	0.19215655390575817	0.23290301529357518	0.22225107155691967	1.0	-46211.55034050504	-191.82204720875083
2392000	-46406.96906317259	-196.32978771992856	-46210.63927545266	0.10587251919394466	2.2879287920802542	3.6697212041750165	0.35268935924374695	0.19215655390575817	0.23290301529357518	0.22225107155691967	1.0	-46210.63927545266	-193.0311207743607
2393000	-46393.2409518047	-196.91664522385818	-46196.32430658084	0.10638592277874905	3.013664199783293	3.6697212041750165	0.35268935924374695	0.19215655390575817	0.23290301529357518	0.22225107155691967	1.0	-46196.32430658084	-193.34246854845966
2394000	-46396.82807637872	-195.70303253121406	-46201.1250438475	0.10301638987288089	2.251672267563836	3.532439309220841	0.35268935924374695	0.18892990241895452	0.23290301529357518	0.22547772304372332	1.0	-46201.1250438475	-192.46532444409965
2395000	-46393.79782923145	-197.48313730386826	-46196.31469192758	0.10656058853419095	2.736023281587316	3.460406896229159	0.35268935924374695	0.18892990241895452	0.2338052472444059	0.2245754910928926	1.0	-46196.31469192758	-194.07451799558208
2396000	-46399.79508092699	-196.48767209892836	-46203.30740882806	0.10098236964962258	3.0318624610320466	3.460406896229159	0.35268935924374695	0.18892990241895452	0.2338052472444059	0.2245754910928926	1.0	-46203.30740882806	-192.97638119542358
2397000	-46403.10257220506	-197.20230137613075	-46205.90027082893	0.10974161128653101	2.913838494740914	3.460406896229159	0.35268935924374695	0.18990534249776	0.23196182238986107	0.22544347586863195	1.0	-46205.90027082893	-193.73071629458866
2398000	-46401.37109854357	-195.86052332711228	-46205.51057521645	0.10731339387866863	2.8287874480909605	3.460406896229159	0.35268935924374695	0.18990534249776	0.23196182238986107	0.22544347586863195	1.0	-46205.51057521645	-192.41856137163597
2399000	-46416.669547571866	-194.98602293930932	-46221.68352463256	0.10793298627107636	2.3732105762481437	3.3863066849327397	0.35268935924374695	0.18990534249776	0.23196182238986107	0.22544347586863195	1.0	-46221.68352463256	-191.74450589574835
2400000	-46415.62994891123	-194.28147331006596	-46221.34847560116	0.10445615568082368	2.7362367220805672	3.3863066849327397	0.35268935924374695	0.18852694590127814	0.23196182238986107	0.22682187246511382	1.0	-46221.34847560116	-190.89761646118626
2401000	-46405.18988810649	-195.14716843542664	-46210.042719671066	0.09962534499078507	2.462616425897757	3.3863066849327397	0.35268935924374695	0.18852694590127814	0.23196182238986107	0.22682187246511382	1.0	-46210.042719671066	-191.86867073129392
2402000	-46429.76572263559	-196.00455792183521	-46233.76116471375	0.0991444393328096	2.5530278698201077	3.3863066849327397	0.35268935924374695	0.18852694590127814	0.23196182238986107	0.22682187246511382	1.0	-46233.76116471375	-192.6900045355033
2403000	-46403.18363402736	-195.55827031846826	-46207.62536370889	0.10482477778382607	2.610591292597492	3.548349812356775	0.35268935924374695	0.18852694590127814	0.23196182238986107	0.22682187246511382	1.0	-46207.62536370889	-192.1674046740271
